id,sentiment,kfold,lr_svd_pred
2166_4,0,1,0.52
2685_2,0,1,0.19
6319_10,1,1,0.9
10710_1,0,1,0.17
14_2,0,1,0.22
561_1,0,1,0.48
2909_4,0,1,0.49
3330_7,1,1,0.69
2734_4,0,1,0.63
6378_8,1,1,0.55
656_3,0,1,0.23
7018_10,1,1,0.58
1952_8,1,1,0.77
11852_1,0,1,0.28
10056_2,0,1,0.36
4375_9,1,1,0.69
748_1,0,1,0.55
11344_7,1,1,0.69
4004_9,1,1,0.74
252_4,0,1,0.46
8053_8,1,1,0.38
8261_1,0,1,0.35
7966_4,0,1,0.37
2472_10,1,1,0.8
1229_3,0,1,0.18
4031_10,1,1,0.75
2203_3,0,1,0.2
11449_10,1,1,0.74
1079_7,1,1,0.58
6010_8,1,1,0.66
8866_9,1,1,0.74
5854_8,1,1,0.44
8888_7,1,1,0.43
8606_10,1,1,0.63
2832_8,1,1,0.76
1781_10,1,1,0.41
3362_8,1,1,0.56
7024_2,0,1,0.43
10365_8,1,1,0.7
4250_3,0,1,0.49
10964_7,1,1,0.71
4671_4,0,1,0.64
496_1,0,1,0.14
7907_7,1,1,0.55
6480_10,1,1,0.67
5187_1,0,1,0.39
11734_1,0,1,0.2
1513_7,1,1,0.59
4170_1,0,1,0.28
8042_7,1,1,0.56
7917_4,0,1,0.13
8133_1,0,1,0.2
3700_2,0,1,0.23
6816_1,0,1,0.33
7584_7,1,1,0.46
3662_4,0,1,0.21
2112_9,1,1,0.59
8735_8,1,1,0.7
1014_9,1,1,0.68
12180_3,0,1,0.33
7348_10,1,1,0.7
2165_4,0,1,0.57
9848_3,0,1,0.5
10207_10,1,1,0.64
5974_1,0,1,0.4
445_10,1,1,0.65
1988_1,0,1,0.24
11000_1,0,1,0.52
4377_3,0,1,0.3
10297_8,1,1,0.75
4853_10,1,1,0.57
8933_4,0,1,0.3
12275_9,1,1,0.63
8821_3,0,1,0.42
12297_1,0,1,0.45
5502_3,0,1,0.7
8783_1,0,1,0.15
12491_8,1,1,0.68
10831_7,1,1,0.65
4881_1,0,1,0.27
1442_7,1,1,0.53
371_9,1,1,0.52
2730_3,0,1,0.41
6305_2,0,1,0.27
398_3,0,1,0.63
1348_10,1,1,0.72
11331_8,1,1,0.45
10260_1,0,1,0.07
2117_1,0,1,0.31
2090_10,1,1,0.74
1126_3,0,1,0.23
2441_3,0,1,0.56
2019_10,1,1,0.61
7914_10,1,1,0.81
5835_10,1,1,0.57
10134_1,0,1,0.18
3094_10,1,1,0.64
3248_10,1,1,0.52
10096_7,1,1,0.8
7762_8,1,1,0.41
4957_8,1,1,0.77
10636_8,1,1,0.79
9486_4,0,1,0.41
8891_3,0,1,0.57
2657_10,1,1,0.59
823_4,0,1,0.18
10568_1,0,1,0.2
7331_2,0,1,0.24
5147_8,1,1,0.67
3948_9,1,1,0.53
2360_10,1,1,0.59
5405_1,0,1,0.23
2801_9,1,1,0.65
8819_10,1,1,0.44
2702_9,1,1,0.46
4782_4,0,1,0.58
5781_2,0,1,0.44
7107_2,0,1,0.39
6743_9,1,1,0.71
8649_9,1,1,0.6
8548_3,0,1,0.4
559_1,0,1,0.41
3194_1,0,1,0.3
7199_1,0,1,0.29
4448_10,1,1,0.73
7161_9,1,1,0.49
7631_4,0,1,0.41
12005_1,0,1,0.31
10659_8,1,1,0.41
7412_9,1,1,0.61
8195_4,0,1,0.62
3901_2,0,1,0.5
7100_8,1,1,0.72
6961_2,0,1,0.21
6556_9,1,1,0.59
2186_8,1,1,0.75
11655_3,0,1,0.58
3384_8,1,1,0.62
5807_8,1,1,0.72
1897_10,1,1,0.68
7861_4,0,1,0.36
607_3,0,1,0.44
8543_8,1,1,0.45
2127_3,0,1,0.51
12240_8,1,1,0.38
4938_7,1,1,0.73
6802_9,1,1,0.61
7832_1,0,1,0.29
3044_1,0,1,0.65
7707_9,1,1,0.77
2267_1,0,1,0.26
5698_8,1,1,0.6
7781_2,0,1,0.58
8622_1,0,1,0.25
1420_3,0,1,0.3
12215_10,1,1,0.62
12417_10,1,1,0.74
3098_1,0,1,0.32
1482_10,1,1,0.61
11048_7,1,1,0.64
3285_10,1,1,0.68
6384_9,1,1,0.55
10657_3,0,1,0.49
6370_8,1,1,0.51
5195_7,1,1,0.28
534_4,0,1,0.21
5790_7,1,1,0.66
8369_8,1,1,0.26
9943_1,0,1,0.4
5414_10,1,1,0.8
4111_10,1,1,0.64
3144_1,0,1,0.36
7150_1,0,1,0.15
2002_1,0,1,0.28
2429_8,1,1,0.58
7399_4,0,1,0.46
8249_2,0,1,0.48
4206_1,0,1,0.24
3205_1,0,1,0.24
6407_1,0,1,0.45
7773_1,0,1,0.33
2536_1,0,1,0.32
6328_10,1,1,0.46
5357_1,0,1,0.1
560_8,1,1,0.79
2521_3,0,1,0.3
4365_9,1,1,0.59
2776_2,0,1,0.51
5663_3,0,1,0.47
117_3,0,1,0.78
522_1,0,1,0.51
118_2,0,1,0.52
8778_3,0,1,0.21
3827_3,0,1,0.59
7103_7,1,1,0.38
3009_8,1,1,0.54
2340_2,0,1,0.6
729_10,1,1,0.55
1760_10,1,1,0.68
11871_7,1,1,0.62
2577_2,0,1,0.34
2605_7,1,1,0.63
8188_1,0,1,0.3
8660_7,1,1,0.57
10392_10,1,1,0.76
8446_10,1,1,0.68
10641_7,1,1,0.63
2030_9,1,1,0.66
10668_7,1,1,0.71
4463_1,0,1,0.27
3095_10,1,1,0.61
11612_3,0,1,0.4
1801_8,1,1,0.79
5682_7,1,1,0.38
2132_9,1,1,0.7
553_7,1,1,0.43
12446_3,0,1,0.38
4545_10,1,1,0.48
9095_10,1,1,0.43
8010_1,0,1,0.5
10470_1,0,1,0.24
8836_1,0,1,0.44
777_2,0,1,0.56
12185_9,1,1,0.72
4009_9,1,1,0.76
3392_4,0,1,0.45
11212_8,1,1,0.44
3589_8,1,1,0.64
7315_10,1,1,0.62
5601_4,0,1,0.43
10648_4,0,1,0.56
2145_1,0,1,0.33
7992_4,0,1,0.53
8923_3,0,1,0.37
2178_9,1,1,0.69
6378_4,0,1,0.31
4644_10,1,1,0.24
1058_1,0,1,0.55
3460_1,0,1,0.33
4232_7,1,1,0.45
533_2,0,1,0.27
7691_9,1,1,0.7
10036_8,1,1,0.79
313_2,0,1,0.3
4391_4,0,1,0.66
8428_7,1,1,0.7
9221_7,1,1,0.33
10380_4,0,1,0.44
7552_1,0,1,0.19
3546_4,0,1,0.32
5410_7,1,1,0.68
2531_7,1,1,0.6
2471_2,0,1,0.37
3106_8,1,1,0.5
8897_10,1,1,0.65
2559_9,1,1,0.62
9382_1,0,1,0.42
1854_2,0,1,0.39
3093_10,1,1,0.69
5241_3,0,1,0.49
11918_2,0,1,0.42
9178_10,1,1,0.69
8914_8,1,1,0.68
1218_8,1,1,0.48
3908_4,0,1,0.49
320_1,0,1,0.45
4851_7,1,1,0.63
11764_3,0,1,0.49
5405_10,1,1,0.69
1889_1,0,1,0.48
10300_3,0,1,0.16
5955_10,1,1,0.62
4231_1,0,1,0.25
6560_4,0,1,0.57
1732_4,0,1,0.64
2198_1,0,1,0.47
7510_1,0,1,0.17
2899_1,0,1,0.24
7319_4,0,1,0.72
2325_8,1,1,0.75
5200_1,0,1,0.46
3139_10,1,1,0.71
4650_2,0,1,0.31
8166_10,1,1,0.63
4433_7,1,1,0.56
5340_3,0,1,0.57
189_9,1,1,0.61
7884_1,0,1,0.43
1040_10,1,1,0.61
4033_1,0,1,0.3
5306_7,1,1,0.53
5293_8,1,1,0.44
7164_10,1,1,0.57
11158_8,1,1,0.72
267_7,1,1,0.63
2416_10,1,1,0.7
11285_7,1,1,0.56
6292_10,1,1,0.67
1833_1,0,1,0.15
8453_10,1,1,0.71
11114_10,1,1,0.67
12401_4,0,1,0.44
7475_7,1,1,0.58
4649_3,0,1,0.35
9569_9,1,1,0.57
9045_1,0,1,0.46
3492_1,0,1,0.32
4208_10,1,1,0.64
8800_3,0,1,0.38
11695_1,0,1,0.32
11959_2,0,1,0.42
9803_1,0,1,0.28
2034_1,0,1,0.23
9560_9,1,1,0.71
1370_2,0,1,0.19
11793_8,1,1,0.72
3271_1,0,1,0.34
7532_4,0,1,0.65
6316_8,1,1,0.68
5232_2,0,1,0.42
5879_1,0,1,0.52
8258_2,0,1,0.58
4211_4,0,1,0.71
3374_1,0,1,0.44
3689_2,0,1,0.62
5649_10,1,1,0.55
11595_4,0,1,0.57
11329_1,0,1,0.38
4210_9,1,1,0.74
6885_9,1,1,0.57
10493_9,1,1,0.41
5518_8,1,1,0.77
5771_1,0,1,0.13
5411_10,1,1,0.63
2247_2,0,1,0.47
4539_9,1,1,0.58
6018_9,1,1,0.75
3944_3,0,1,0.58
5299_8,1,1,0.74
10941_7,1,1,0.56
5054_1,0,1,0.35
12046_1,0,1,0.46
10340_9,1,1,0.59
10637_10,1,1,0.69
9838_1,0,1,0.22
5946_7,1,1,0.63
11791_8,1,1,0.64
9193_10,1,1,0.73
4641_1,0,1,0.14
8580_9,1,1,0.66
7830_10,1,1,0.59
5686_9,1,1,0.7
12477_10,1,1,0.76
2613_2,0,1,0.33
7683_10,1,1,0.61
4438_8,1,1,0.75
1110_9,1,1,0.31
2068_8,1,1,0.84
7081_8,1,1,0.44
4175_8,1,1,0.74
698_7,1,1,0.65
6178_7,1,1,0.59
10858_8,1,1,0.44
77_4,0,1,0.58
5583_4,0,1,0.16
6338_1,0,1,0.32
3443_1,0,1,0.24
8464_10,1,1,0.78
6672_1,0,1,0.39
5296_1,0,1,0.13
677_1,0,1,0.31
736_10,1,1,0.8
12115_4,0,1,0.43
1298_3,0,1,0.55
1456_1,0,1,0.41
6477_7,1,1,0.79
11004_1,0,1,0.3
11555_10,1,1,0.78
910_10,1,1,0.57
5421_7,1,1,0.52
51_1,0,1,0.25
11656_9,1,1,0.51
10192_2,0,1,0.51
12083_3,0,1,0.39
7833_8,1,1,0.55
10918_8,1,1,0.82
2142_4,0,1,0.59
5201_1,0,1,0.51
11257_1,0,1,0.32
3930_4,0,1,0.51
5592_10,1,1,0.74
11925_7,1,1,0.71
7880_3,0,1,0.4
2072_1,0,1,0.51
3065_10,1,1,0.63
11044_7,1,1,0.5
2220_1,0,1,0.36
6987_10,1,1,0.59
1012_10,1,1,0.68
12158_7,1,1,0.68
10886_10,1,1,0.29
12399_9,1,1,0.67
288_1,0,1,0.35
12369_1,0,1,0.53
2314_7,1,1,0.54
3418_10,1,1,0.51
9484_3,0,1,0.37
11581_10,1,1,0.63
8213_4,0,1,0.49
1809_1,0,1,0.37
7384_4,0,1,0.31
9646_7,1,1,0.46
6045_2,0,1,0.35
6773_10,1,1,0.63
7224_8,1,1,0.67
4456_7,1,1,0.51
2962_7,1,1,0.59
6428_8,1,1,0.61
9774_8,1,1,0.5
1459_10,1,1,0.61
9157_1,0,1,0.2
6299_1,0,1,0.29
540_8,1,1,0.61
8975_10,1,1,0.82
62_10,1,1,0.7
10548_7,1,1,0.55
6974_4,0,1,0.3
4372_2,0,1,0.73
9830_7,1,1,0.48
10438_9,1,1,0.62
3949_8,1,1,0.61
276_10,1,1,0.61
9372_4,0,1,0.46
1066_10,1,1,0.61
173_3,0,1,0.33
4431_4,0,1,0.64
4307_1,0,1,0.2
1504_3,0,1,0.73
3266_1,0,1,0.43
678_8,1,1,0.75
1862_8,1,1,0.75
7243_2,0,1,0.19
8215_2,0,1,0.15
9247_4,0,1,0.51
733_4,0,1,0.24
12150_7,1,1,0.5
6103_2,0,1,0.45
7848_4,0,1,0.39
6662_7,1,1,0.66
9066_4,0,1,0.66
10451_1,0,1,0.21
462_2,0,1,0.35
12427_7,1,1,0.48
10699_9,1,1,0.66
10697_8,1,1,0.8
4031_4,0,1,0.57
343_2,0,1,0.62
5551_7,1,1,0.54
9684_10,1,1,0.5
2462_4,0,1,0.36
8528_7,1,1,0.7
9699_10,1,1,0.81
4679_10,1,1,0.75
3278_1,0,1,0.46
4284_3,0,1,0.11
1439_7,1,1,0.59
10841_10,1,1,0.55
6180_7,1,1,0.44
1212_8,1,1,0.67
5453_8,1,1,0.65
12317_10,1,1,0.61
8808_9,1,1,0.47
6467_3,0,1,0.15
7598_1,0,1,0.34
11792_8,1,1,0.67
10188_2,0,1,0.36
3014_4,0,1,0.46
11546_9,1,1,0.73
3862_9,1,1,0.68
453_10,1,1,0.66
2675_9,1,1,0.44
894_9,1,1,0.77
5279_1,0,1,0.26
1074_10,1,1,0.74
3168_2,0,1,0.29
390_10,1,1,0.71
11390_10,1,1,0.49
5117_10,1,1,0.67
1113_10,1,1,0.65
10895_7,1,1,0.52
415_7,1,1,0.68
9786_8,1,1,0.63
11075_10,1,1,0.63
3667_8,1,1,0.43
4239_4,0,1,0.57
171_1,0,1,0.18
9052_8,1,1,0.71
8612_7,1,1,0.35
7171_10,1,1,0.74
3617_8,1,1,0.43
6729_10,1,1,0.68
1536_7,1,1,0.67
11231_3,0,1,0.38
4994_9,1,1,0.75
11680_3,0,1,0.37
10312_10,1,1,0.27
7772_7,1,1,0.71
3271_9,1,1,0.86
8402_10,1,1,0.75
2288_9,1,1,0.64
8410_3,0,1,0.22
4014_2,0,1,0.33
7915_4,0,1,0.46
11361_10,1,1,0.65
165_7,1,1,0.54
7373_8,1,1,0.73
11362_9,1,1,0.72
9532_10,1,1,0.7
11526_3,0,1,0.37
4374_10,1,1,0.54
2642_1,0,1,0.4
4920_4,0,1,0.63
10991_1,0,1,0.39
5587_7,1,1,0.65
4758_8,1,1,0.78
3895_8,1,1,0.78
7815_8,1,1,0.5
10259_8,1,1,0.56
6737_7,1,1,0.72
4728_1,0,1,0.29
9967_10,1,1,0.41
517_4,0,1,0.49
5703_7,1,1,0.66
5141_4,0,1,0.45
3642_1,0,1,0.48
9505_10,1,1,0.79
2140_10,1,1,0.58
3897_10,1,1,0.45
5447_4,0,1,0.51
2469_10,1,1,0.34
5076_4,0,1,0.78
6823_1,0,1,0.42
8481_4,0,1,0.4
8437_10,1,1,0.73
9546_8,1,1,0.56
6971_10,1,1,0.58
7223_3,0,1,0.21
7304_8,1,1,0.31
9078_1,0,1,0.42
2086_10,1,1,0.66
363_1,0,1,0.44
5127_10,1,1,0.64
3377_2,0,1,0.47
1434_3,0,1,0.48
1514_1,0,1,0.35
6808_1,0,1,0.21
8358_9,1,1,0.45
2042_7,1,1,0.59
4424_7,1,1,0.65
3922_3,0,1,0.43
3775_1,0,1,0.46
66_8,1,1,0.61
5050_1,0,1,0.38
4401_9,1,1,0.67
7632_3,0,1,0.3
5433_10,1,1,0.84
12233_1,0,1,0.38
3068_9,1,1,0.47
10836_2,0,1,0.29
5108_10,1,1,0.59
8336_10,1,1,0.43
9065_2,0,1,0.3
3392_7,1,1,0.24
4791_3,0,1,0.34
2379_8,1,1,0.64
4492_10,1,1,0.52
9851_1,0,1,0.15
11226_4,0,1,0.26
2547_1,0,1,0.58
5712_8,1,1,0.73
4278_1,0,1,0.37
3889_10,1,1,0.62
3965_3,0,1,0.51
2804_4,0,1,0.48
5276_3,0,1,0.58
8349_10,1,1,0.53
4987_10,1,1,0.64
7677_10,1,1,0.58
2598_1,0,1,0.25
7888_8,1,1,0.69
3544_9,1,1,0.55
8550_8,1,1,0.29
767_9,1,1,0.81
3869_9,1,1,0.56
287_4,0,1,0.65
6426_4,0,1,0.57
11948_10,1,1,0.52
11861_10,1,1,0.67
4685_4,0,1,0.43
10414_10,1,1,0.72
6555_8,1,1,0.61
7227_7,1,1,0.62
4471_4,0,1,0.4
5611_2,0,1,0.29
6535_10,1,1,0.6
9324_7,1,1,0.43
6734_4,0,1,0.62
8107_3,0,1,0.25
7585_8,1,1,0.47
5875_1,0,1,0.37
4171_4,0,1,0.2
3385_1,0,1,0.47
11352_1,0,1,0.35
2102_1,0,1,0.37
11376_2,0,1,0.42
6400_9,1,1,0.4
7529_3,0,1,0.51
2612_2,0,1,0.57
11686_1,0,1,0.46
5193_3,0,1,0.38
8902_7,1,1,0.49
2774_2,0,1,0.5
10208_7,1,1,0.68
9099_10,1,1,0.67
5105_4,0,1,0.48
4543_1,0,1,0.29
9786_2,0,1,0.22
12338_10,1,1,0.66
11139_1,0,1,0.23
8074_10,1,1,0.76
11966_3,0,1,0.42
11381_1,0,1,0.53
6231_4,0,1,0.57
6065_2,0,1,0.35
2585_2,0,1,0.22
10047_1,0,1,0.32
7886_10,1,1,0.55
12466_7,1,1,0.85
12499_7,1,1,0.64
5148_2,0,1,0.35
8572_7,1,1,0.67
683_10,1,1,0.61
7504_7,1,1,0.68
2025_10,1,1,0.7
9488_2,0,1,0.25
7897_8,1,1,0.74
5948_4,0,1,0.26
5805_9,1,1,0.23
8025_3,0,1,0.63
4222_2,0,1,0.45
5523_1,0,1,0.35
105_7,1,1,0.35
11440_10,1,1,0.6
1192_1,0,1,0.23
6714_10,1,1,0.58
8139_10,1,1,0.53
3278_8,1,1,0.49
11841_1,0,1,0.35
2925_1,0,1,0.47
4690_2,0,1,0.37
3837_9,1,1,0.4
8752_9,1,1,0.58
9596_10,1,1,0.64
1465_9,1,1,0.46
8683_9,1,1,0.52
4894_2,0,1,0.4
6649_1,0,1,0.34
6437_1,0,1,0.19
11606_10,1,1,0.4
11926_10,1,1,0.65
7972_1,0,1,0.14
5860_1,0,1,0.34
10389_4,0,1,0.55
8784_3,0,1,0.44
7970_10,1,1,0.85
8893_4,0,1,0.77
6685_3,0,1,0.26
7023_1,0,1,0.43
8276_2,0,1,0.39
3143_10,1,1,0.57
9017_3,0,1,0.11
1428_7,1,1,0.67
7210_1,0,1,0.29
8942_1,0,1,0.18
11789_1,0,1,0.29
1291_10,1,1,0.43
4107_10,1,1,0.68
3183_9,1,1,0.66
7205_10,1,1,0.53
2125_10,1,1,0.53
6710_1,0,1,0.32
1385_8,1,1,0.52
9801_10,1,1,0.44
7758_4,0,1,0.7
9089_9,1,1,0.51
10346_9,1,1,0.67
3768_3,0,1,0.34
8981_7,1,1,0.59
3893_2,0,1,0.3
3277_9,1,1,0.54
2862_1,0,1,0.33
8107_8,1,1,0.67
10979_1,0,1,0.19
2690_9,1,1,0.77
10059_10,1,1,0.76
10650_8,1,1,0.6
2921_2,0,1,0.33
3576_9,1,1,0.33
2020_2,0,1,0.42
5631_2,0,1,0.35
9044_9,1,1,0.68
5730_10,1,1,0.52
11081_1,0,1,0.54
505_9,1,1,0.32
30_1,0,1,0.57
1785_9,1,1,0.77
7717_10,1,1,0.7
7799_1,0,1,0.21
2698_1,0,1,0.62
2931_4,0,1,0.72
9916_7,1,1,0.68
3086_1,0,1,0.25
3122_4,0,1,0.48
6355_1,0,1,0.4
10009_1,0,1,0.51
7943_4,0,1,0.77
9202_1,0,1,0.4
3358_9,1,1,0.77
10734_10,1,1,0.64
8721_1,0,1,0.26
6771_2,0,1,0.36
9037_8,1,1,0.76
8064_2,0,1,0.54
4452_4,0,1,0.44
6468_3,0,1,0.53
3751_2,0,1,0.43
5090_10,1,1,0.77
1781_4,0,1,0.66
11216_4,0,1,0.43
9383_8,1,1,0.62
3924_3,0,1,0.39
5539_10,1,1,0.47
8932_9,1,1,0.59
10211_2,0,1,0.21
1302_10,1,1,0.34
3513_10,1,1,0.68
9462_9,1,1,0.82
5597_10,1,1,0.75
6522_10,1,1,0.57
3137_1,0,1,0.31
2035_1,0,1,0.39
5888_9,1,1,0.55
5381_7,1,1,0.74
4038_1,0,1,0.42
957_10,1,1,0.47
1402_4,0,1,0.52
6394_1,0,1,0.33
11213_3,0,1,0.3
3751_10,1,1,0.51
1799_7,1,1,0.79
11952_1,0,1,0.18
8656_9,1,1,0.62
7223_10,1,1,0.61
5741_10,1,1,0.37
3081_9,1,1,0.66
11078_1,0,1,0.52
4694_10,1,1,0.75
2360_1,0,1,0.18
5162_9,1,1,0.69
1894_4,0,1,0.64
3120_8,1,1,0.42
10014_8,1,1,0.63
8664_1,0,1,0.32
6226_1,0,1,0.3
11076_4,0,1,0.46
10952_2,0,1,0.21
2491_8,1,1,0.42
11923_10,1,1,0.86
9500_7,1,1,0.57
4708_7,1,1,0.49
12125_8,1,1,0.55
9475_4,0,1,0.39
7480_10,1,1,0.87
2796_2,0,1,0.46
8308_1,0,1,0.43
5676_1,0,1,0.34
2686_9,1,1,0.63
5959_2,0,1,0.22
6357_2,0,1,0.62
168_1,0,1,0.66
10498_10,1,1,0.68
5647_10,1,1,0.69
6969_10,1,1,0.46
11514_1,0,1,0.52
9953_1,0,1,0.19
8748_4,0,1,0.28
6801_9,1,1,0.73
4218_3,0,1,0.37
9108_10,1,1,0.77
7388_1,0,1,0.37
8705_1,0,1,0.47
10967_10,1,1,0.75
585_1,0,1,0.38
12366_1,0,1,0.32
3861_4,0,1,0.28
5528_7,1,1,0.68
8826_9,1,1,0.51
2386_8,1,1,0.56
3694_8,1,1,0.59
7578_8,1,1,0.63
9779_9,1,1,0.58
6988_1,0,1,0.68
10573_10,1,1,0.63
9755_7,1,1,0.6
7995_8,1,1,0.59
9815_2,0,1,0.25
11857_1,0,1,0.23
6047_10,1,1,0.67
2960_1,0,1,0.31
7305_2,0,1,0.25
1668_1,0,1,0.32
10107_8,1,1,0.74
3461_2,0,1,0.19
6355_8,1,1,0.64
5798_8,1,1,0.58
11318_1,0,1,0.24
10465_8,1,1,0.52
1187_10,1,1,0.68
1829_8,1,1,0.59
7735_1,0,1,0.65
5085_1,0,1,0.32
3857_9,1,1,0.67
9185_1,0,1,0.38
7782_7,1,1,0.36
368_10,1,1,0.56
7105_9,1,1,0.8
8472_1,0,1,0.4
7889_10,1,1,0.59
7309_9,1,1,0.62
4240_9,1,1,0.47
7278_3,0,1,0.36
10311_9,1,1,0.62
5430_10,1,1,0.73
2092_10,1,1,0.64
5711_3,0,1,0.42
11599_3,0,1,0.35
1562_10,1,1,0.7
49_10,1,1,0.48
1632_7,1,1,0.52
4944_7,1,1,0.49
5722_8,1,1,0.64
6031_3,0,1,0.5
11413_10,1,1,0.71
8733_10,1,1,0.72
3952_1,0,1,0.48
1458_3,0,1,0.48
2186_1,0,1,0.19
6991_9,1,1,0.4
6782_9,1,1,0.57
5307_3,0,1,0.35
7447_2,0,1,0.62
10855_1,0,1,0.26
6915_9,1,1,0.73
10046_9,1,1,0.65
10359_7,1,1,0.54
9107_1,0,1,0.33
12449_3,0,1,0.1
10517_8,1,1,0.69
3935_9,1,1,0.79
5508_2,0,1,0.39
11679_4,0,1,0.46
7788_10,1,1,0.65
6271_9,1,1,0.69
8126_7,1,1,0.68
11528_7,1,1,0.85
7012_1,0,1,0.4
5657_9,1,1,0.62
12085_3,0,1,0.46
11140_1,0,1,0.42
9142_10,1,1,0.75
10230_1,0,1,0.24
3041_7,1,1,0.61
5684_1,0,1,0.27
3566_9,1,1,0.79
2807_3,0,1,0.51
2408_2,0,1,0.5
779_4,0,1,0.47
10053_4,0,1,0.67
205_4,0,1,0.32
270_10,1,1,0.58
9095_1,0,1,0.25
9968_4,0,1,0.42
4996_9,1,1,0.76
9671_4,0,1,0.56
4439_4,0,1,0.39
5727_1,0,1,0.16
12048_10,1,1,0.78
12000_3,0,1,0.29
12291_2,0,1,0.28
6222_9,1,1,0.7
1772_2,0,1,0.28
4695_4,0,1,0.55
11733_1,0,1,0.23
11828_3,0,1,0.43
9824_10,1,1,0.17
11367_2,0,1,0.4
1776_1,0,1,0.34
10019_3,0,1,0.33
3786_1,0,1,0.39
10678_9,1,1,0.75
162_8,1,1,0.37
1159_1,0,1,0.29
717_1,0,1,0.23
7095_2,0,1,0.19
803_4,0,1,0.49
1912_4,0,1,0.33
2759_1,0,1,0.11
8330_1,0,1,0.2
12193_10,1,1,0.81
4277_10,1,1,0.6
12495_7,1,1,0.41
11051_1,0,1,0.17
10338_2,0,1,0.33
11457_4,0,1,0.03
5134_10,1,1,0.63
11836_2,0,1,0.42
11125_10,1,1,0.48
10272_10,1,1,0.57
11729_3,0,1,0.35
12486_7,1,1,0.4
4962_7,1,1,0.73
3736_8,1,1,0.52
498_3,0,1,0.57
7774_7,1,1,0.55
9093_4,0,1,0.55
2222_4,0,1,0.4
4991_10,1,1,0.85
7711_10,1,1,0.62
2369_4,0,1,0.52
10138_3,0,1,0.46
8243_1,0,1,0.17
2298_7,1,1,0.68
11095_7,1,1,0.41
4458_3,0,1,0.47
1397_7,1,1,0.61
388_1,0,1,0.46
1705_1,0,1,0.25
7198_9,1,1,0.44
8582_9,1,1,0.81
9116_9,1,1,0.68
11743_3,0,1,0.28
11263_10,1,1,0.56
2290_4,0,1,0.52
2148_1,0,1,0.64
3048_1,0,1,0.2
4033_9,1,1,0.82
3818_8,1,1,0.7
1368_10,1,1,0.54
5661_10,1,1,0.71
5106_4,0,1,0.35
12464_10,1,1,0.48
5501_10,1,1,0.65
11801_8,1,1,0.75
754_9,1,1,0.71
1483_2,0,1,0.24
10504_9,1,1,0.64
425_2,0,1,0.48
8669_1,0,1,0.56
8405_9,1,1,0.78
11893_3,0,1,0.35
6750_1,0,1,0.28
9445_10,1,1,0.66
489_7,1,1,0.79
6695_10,1,1,0.6
7755_9,1,1,0.65
11299_4,0,1,0.56
12183_10,1,1,0.47
3393_1,0,1,0.38
3588_8,1,1,0.72
5679_1,0,1,0.33
4382_3,0,1,0.52
12134_3,0,1,0.57
8623_3,0,1,0.3
6140_9,1,1,0.7
4445_4,0,1,0.41
9849_9,1,1,0.77
8274_1,0,1,0.24
7222_8,1,1,0.63
5433_1,0,1,0.51
11981_9,1,1,0.69
6552_9,1,1,0.7
4166_3,0,1,0.41
3736_2,0,1,0.25
1617_4,0,1,0.26
1365_2,0,1,0.26
1889_10,1,1,0.82
8819_1,0,1,0.26
11727_7,1,1,0.52
2217_3,0,1,0.33
11850_3,0,1,0.56
8483_7,1,1,0.38
10277_1,0,1,0.31
1439_3,0,1,0.28
3875_9,1,1,0.76
3665_9,1,1,0.8
3139_1,0,1,0.53
11530_1,0,1,0.41
1523_9,1,1,0.83
12282_8,1,1,0.58
67_2,0,1,0.53
9635_3,0,1,0.2
4402_1,0,1,0.29
1008_10,1,1,0.57
10442_2,0,1,0.14
6849_3,0,1,0.44
6034_10,1,1,0.69
1631_8,1,1,0.7
4117_1,0,1,0.21
2443_9,1,1,0.56
1264_10,1,1,0.56
2517_2,0,1,0.36
8282_7,1,1,0.53
9296_4,0,1,0.29
9752_1,0,1,0.44
10246_10,1,1,0.27
10857_1,0,1,0.23
12498_10,1,1,0.79
8913_9,1,1,0.75
4906_9,1,1,0.4
6422_7,1,1,0.74
663_1,0,1,0.38
5044_1,0,1,0.28
6700_8,1,1,0.87
1022_10,1,1,0.61
1906_1,0,1,0.4
12018_7,1,1,0.76
10304_1,0,1,0.51
8323_3,0,1,0.69
3114_9,1,1,0.57
9530_9,1,1,0.48
839_1,0,1,0.49
7506_7,1,1,0.35
8096_1,0,1,0.39
2822_7,1,1,0.49
10416_2,0,1,0.45
11891_1,0,1,0.31
2310_9,1,1,0.53
4151_1,0,1,0.28
8014_2,0,1,0.38
1479_8,1,1,0.57
10461_1,0,1,0.55
6960_1,0,1,0.32
12085_8,1,1,0.53
6548_1,0,1,0.35
130_1,0,1,0.43
9050_1,0,1,0.48
3337_9,1,1,0.59
9799_7,1,1,0.41
1416_10,1,1,0.73
4531_4,0,1,0.72
10223_4,0,1,0.64
4225_2,0,1,0.37
6784_1,0,1,0.41
883_1,0,1,0.36
5126_2,0,1,0.65
7847_9,1,1,0.47
10790_3,0,1,0.33
7484_10,1,1,0.85
25_1,0,1,0.41
7953_9,1,1,0.84
6935_2,0,1,0.26
4117_9,1,1,0.66
592_3,0,1,0.27
8162_9,1,1,0.75
3317_2,0,1,0.64
3772_2,0,1,0.41
463_4,0,1,0.5
1486_4,0,1,0.41
12080_3,0,1,0.59
8719_10,1,1,0.5
10904_3,0,1,0.5
